inner_id,num_rating,avg_rating,avg_rating_q,beta,access_type,access,log_access
11715,2,4.488573242404236,"(4.145, 4.807]",,data,0.0001460067163089502,-3.8356271662098975
11716,1,1.3862943611198906,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11717,1,3.7612001156935624,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11718,4,4.079772937004271,"(3.316, 4.145]",,data,0.0002920134326179004,-3.5345971705459167
11719,1,5.288267030694535,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11720,1,3.6635616461296463,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11721,8,5.063082734433876,"(4.807, 9.624]",,data,0.0005840268652358008,-3.2335671748819355
11722,1,5.717027701406222,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11723,1,3.9512437185814275,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11724,1,4.2626798770413155,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11725,4,4.621483658538116,"(4.145, 4.807]",,data,0.0002920134326179004,-3.5345971705459167
11726,4,4.481709276636446,"(4.145, 4.807]",,data,0.0002920134326179004,-3.5345971705459167
11727,2,6.665540080778905,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11728,1,0.6931471805599453,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11729,1,4.04305126783455,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11730,4,5.310494395141753,"(4.807, 9.624]",,data,0.0002920134326179004,-3.5345971705459167
11731,3,2.6261780653801203,"(0.692, 3.316]",,data,0.0002190100744634253,-3.6595359071542166
11732,1,5.799092654460526,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11733,1,3.295836866004329,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11734,1,3.4965075614664802,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11735,1,5.365976015021851,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11736,1,2.3978952727983707,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11737,2,4.488762600482621,"(4.145, 4.807]",,data,0.0001460067163089502,-3.8356271662098975
11738,8,3.5637303329409042,"(3.316, 4.145]",,data,0.0005840268652358008,-3.2335671748819355
11739,1,3.912023005428146,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11740,1,3.6375861597263857,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11741,2,3.0827089271157098,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11742,2,3.2009585983635924,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11743,1,2.0794415416798357,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11744,3,2.5421900687635532,"(0.692, 3.316]",,data,0.0002190100744634253,-3.6595359071542166
11745,1,5.293304824724492,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11746,1,4.330733340286331,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11747,1,4.248495242049359,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11748,5,2.576117462788423,"(0.692, 3.316]",,data,0.00036501679077237555,-3.43768715753786
11749,1,2.4849066497880004,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11750,2,3.6762205501217915,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11751,3,4.9430321358135165,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
11752,3,4.801590933444321,"(4.145, 4.807]",,data,0.0002190100744634253,-3.6595359071542166
11753,2,4.917684649229919,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11754,1,4.59511985013459,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11755,3,5.329390865861117,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
11756,1,5.0369526024136295,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11757,2,5.256694492246403,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11758,1,3.1780538303479458,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11759,2,4.480939506338841,"(4.145, 4.807]",,data,0.0001460067163089502,-3.8356271662098975
11760,2,5.3680243944393755,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11761,1,1.3862943611198906,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11762,5,3.843758470347494,"(3.316, 4.145]",,data,0.00036501679077237555,-3.43768715753786
11763,2,4.6361878814478175,"(4.145, 4.807]",,data,0.0001460067163089502,-3.8356271662098975
11764,2,5.002931809576497,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11765,1,3.4657359027997265,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11766,1,1.6094379124341003,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11767,3,4.361300365522844,"(4.145, 4.807]",,data,0.0002190100744634253,-3.6595359071542166
11768,1,2.833213344056216,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11769,1,6.9167150203536085,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11770,3,4.411828299465715,"(4.145, 4.807]",,data,0.0002190100744634253,-3.6595359071542166
11771,1,5.1298987149230735,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11772,2,3.82627284634696,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11773,3,4.067113823718091,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11774,1,4.804021044733257,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11775,5,4.465886588102475,"(4.145, 4.807]",,data,0.00036501679077237555,-3.43768715753786
11776,1,1.0986122886681098,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11777,3,5.088822342111553,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
11778,1,4.290459441148391,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11779,2,2.0715673631957663,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11780,2,1.956011502714073,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11781,3,3.3277100600627754,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11782,4,4.7084070473566495,"(4.145, 4.807]",,data,0.0002920134326179004,-3.5345971705459167
11783,3,3.203731622508888,"(0.692, 3.316]",,data,0.0002190100744634253,-3.6595359071542166
11784,2,3.841241223267253,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11785,2,5.515100635657556,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11786,1,5.831882477283517,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11787,4,4.448516352259503,"(4.145, 4.807]",,data,0.0002920134326179004,-3.5345971705459167
11788,4,3.7511992103436453,"(3.316, 4.145]",,data,0.0002920134326179004,-3.5345971705459167
11789,3,3.7899543607094635,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11790,1,3.295836866004329,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11791,1,6.625392368007956,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11792,1,6.740519359606223,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11793,1,3.8918202981106265,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11794,2,4.620822610902298,"(4.145, 4.807]",,data,0.0001460067163089502,-3.8356271662098975
11795,2,3.0272196731346854,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11796,1,2.302585092994046,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11797,1,3.871201010907891,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11798,1,3.1780538303479458,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11799,1,4.356708826689592,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11800,4,3.586389954478506,"(3.316, 4.145]",,data,0.0002920134326179004,-3.5345971705459167
11801,1,2.772588722239781,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11802,2,3.8742300119498485,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11803,1,2.9444389791664403,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11804,1,2.302585092994046,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11805,1,4.553876891600541,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11806,3,5.577704929900551,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
11807,2,4.02678458456727,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11808,1,2.3978952727983707,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11809,1,4.2626798770413155,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11810,3,4.798208241745496,"(4.145, 4.807]",,data,0.0002190100744634253,-3.6595359071542166
11811,1,3.2188758248682006,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11812,1,1.3862943611198906,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11813,1,2.3978952727983707,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11814,3,2.929175208510968,"(0.692, 3.316]",,data,0.0002190100744634253,-3.6595359071542166
11815,1,6.590301048196686,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11816,1,3.970291913552122,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11817,2,2.418140953475739,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11818,3,4.143756695389641,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11819,4,4.840585775190663,"(4.807, 9.624]",,data,0.0002920134326179004,-3.5345971705459167
11820,1,6.490723534502507,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11821,1,4.04305126783455,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11822,2,4.077968168986197,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11823,3,2.4508137000811945,"(0.692, 3.316]",,data,0.0002190100744634253,-3.6595359071542166
11824,2,3.260310563779348,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11825,1,3.58351893845611,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11826,2,1.354025100551105,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11827,5,4.0763049086384715,"(3.316, 4.145]",,data,0.00036501679077237555,-3.43768715753786
11828,7,5.555479110783318,"(4.807, 9.624]",,data,0.0005110235070813257,-3.291559121859622
11829,1,3.4339872044851463,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11830,1,5.093750200806762,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11831,3,3.615745932435478,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11832,1,5.043425116919247,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11833,1,4.248495242049359,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11834,1,5.54907608489522,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11835,2,1.791759469228055,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11836,1,4.276666119016055,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11837,3,3.0035563922823716,"(0.692, 3.316]",,data,0.0002190100744634253,-3.6595359071542166
11838,1,1.791759469228055,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11839,2,3.6605942783697394,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11840,1,4.454347296253507,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11841,1,3.8501476017100584,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11842,1,3.6635616461296463,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11843,5,3.1184962419437783,"(0.692, 3.316]",,data,0.00036501679077237555,-3.43768715753786
11844,1,6.066108090103747,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11845,1,4.2626798770413155,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11846,2,3.5926935077902087,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11847,2,2.7647145437557117,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11848,2,2.810200432858575,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11849,1,6.336825731146441,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11850,1,5.198497031265826,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11851,1,5.983936280687191,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11852,1,6.776506992372183,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11853,4,3.244715613435579,"(0.692, 3.316]",,data,0.0002920134326179004,-3.5345971705459167
11854,1,2.70805020110221,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11855,7,3.710559811022425,"(3.316, 4.145]",,data,0.0005110235070813257,-3.291559121859622
11856,1,5.455321115357702,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11857,3,4.217790145746757,"(4.145, 4.807]",,data,0.0002190100744634253,-3.6595359071542166
11858,1,5.0106352940962555,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11859,3,3.8335501446982057,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11860,4,5.210527677163826,"(4.807, 9.624]",,data,0.0002920134326179004,-3.5345971705459167
11861,1,4.653960350157523,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11862,1,4.290459441148391,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11863,1,3.9889840465642745,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11864,1,4.499809670330265,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11865,1,1.0986122886681098,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11866,3,4.1491391809245295,"(4.145, 4.807]",,data,0.0002190100744634253,-3.6595359071542166
11867,2,3.524627420627918,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11868,9,5.5761616312616615,"(4.807, 9.624]",,data,0.000657030223390276,-3.182414652434554
11869,1,2.995732273553991,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11870,1,1.3862943611198906,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11871,2,5.033652818882762,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11872,1,1.3862943611198906,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11873,1,2.995732273553991,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11874,1,4.727387818712341,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11875,7,3.888777058212314,"(3.316, 4.145]",,data,0.0005110235070813257,-3.291559121859622
11876,1,2.833213344056216,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11877,1,2.3978952727983707,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11878,1,3.258096538021482,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11879,3,3.8667772546559647,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11880,1,2.9444389791664403,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11881,1,2.0794415416798357,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11882,1,1.791759469228055,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11883,1,5.910796644040527,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11884,1,4.30406509320417,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11885,1,4.454347296253507,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11886,4,4.907306444919859,"(4.807, 9.624]",,data,0.0002920134326179004,-3.5345971705459167
11887,3,3.0341032092541593,"(0.692, 3.316]",,data,0.0002190100744634253,-3.6595359071542166
11888,1,1.791759469228055,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11889,1,3.091042453358316,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11890,1,3.912023005428146,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11891,4,3.5750391159867196,"(3.316, 4.145]",,data,0.0002920134326179004,-3.5345971705459167
11892,2,5.45863395284377,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11893,7,4.0614524471968405,"(3.316, 4.145]",,data,0.0005110235070813257,-3.291559121859622
11894,1,3.295836866004329,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11895,1,2.6390573296152584,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11896,3,5.178634303614637,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
11897,1,4.442651256490317,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11898,3,3.8615936340235524,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11899,4,4.633445207926092,"(4.145, 4.807]",,data,0.0002920134326179004,-3.5345971705459167
11900,3,3.565191560316992,"(3.316, 4.145]",,data,0.0002190100744634253,-3.6595359071542166
11901,1,3.4657359027997265,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11902,1,5.170483995038151,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11903,1,4.852030263919617,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11904,1,4.204692619390966,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11905,1,4.430816798843313,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11906,1,5.0369526024136295,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11907,1,4.07753744390572,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11908,2,4.124264562400109,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11909,5,5.7574701994454,"(4.807, 9.624]",,data,0.00036501679077237555,-3.43768715753786
11910,2,2.555993894178272,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11911,2,4.123085779928783,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11912,2,3.6566101935451507,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11913,4,4.058763453291698,"(3.316, 4.145]",,data,0.0002920134326179004,-3.5345971705459167
11914,2,1.8920948169591307,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11915,2,1.8187930798631928,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11916,1,4.812184355372417,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11917,1,3.091042453358316,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11918,1,3.295836866004329,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11919,1,4.23410650459726,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11920,1,2.772588722239781,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11921,2,5.954866602993604,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11922,3,4.219435609721444,"(4.145, 4.807]",,data,0.0002190100744634253,-3.6595359071542166
11923,1,0.6931471805599453,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11924,2,4.570173500077824,"(4.145, 4.807]",,data,0.0001460067163089502,-3.8356271662098975
11925,1,4.07753744390572,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11926,1,3.9512437185814275,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11927,2,3.176314698159783,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11928,1,1.9459101490553132,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11929,1,2.833213344056216,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11930,1,3.58351893845611,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11931,2,3.3702596798031115,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11932,1,5.755742213586912,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11933,1,1.6094379124341003,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11934,1,1.791759469228055,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11935,2,5.653982792044824,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11936,2,4.083108134296071,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11937,4,4.977338870506165,"(4.807, 9.624]",,data,0.0002920134326179004,-3.5345971705459167
11938,3,2.690302029595939,"(0.692, 3.316]",,data,0.0002190100744634253,-3.6595359071542166
11939,4,6.340095534484032,"(4.807, 9.624]",,data,0.0002920134326179004,-3.5345971705459167
11940,1,5.817111159963204,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11941,1,1.791759469228055,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11942,2,4.292892991440924,"(4.145, 4.807]",,data,0.0001460067163089502,-3.8356271662098975
11943,1,1.9459101490553132,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11944,4,3.475513789841115,"(3.316, 4.145]",,data,0.0002920134326179004,-3.5345971705459167
11945,2,2.3269801750787615,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11946,3,4.43794762399435,"(4.145, 4.807]",,data,0.0002190100744634253,-3.6595359071542166
11947,3,5.863726329779618,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
11948,2,5.39735329999063,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11949,1,3.7612001156935624,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11950,1,1.9459101490553132,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11951,4,3.1214936326657483,"(0.692, 3.316]",,data,0.0002920134326179004,-3.5345971705459167
11952,1,5.0689042022202315,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11953,1,5.241747015059643,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11954,1,2.4849066497880004,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11955,1,2.1972245773362196,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11956,2,4.022794140401764,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11957,1,4.912654885736052,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11958,2,5.609250355825528,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11959,4,5.472397840501622,"(4.807, 9.624]",,data,0.0002920134326179004,-3.5345971705459167
11960,2,3.208366141256163,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11961,12,3.6562954390638516,"(3.316, 4.145]",,data,0.0008760402978537013,-3.057475915826254
11962,1,1.791759469228055,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11963,1,4.394449154672439,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11964,1,2.302585092994046,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11965,1,3.044522437723423,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11966,6,4.607150672928349,"(4.145, 4.807]",,data,0.0004380201489268506,-3.3585059114902354
11967,3,5.186967142888239,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
11968,1,1.0986122886681098,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11969,1,5.0369526024136295,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11970,1,4.442651256490317,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11971,18,4.486300080687766,"(4.145, 4.807]",,data,0.001314060446780552,-2.8813846567705728
11972,4,3.5840221182932357,"(3.316, 4.145]",,data,0.0002920134326179004,-3.5345971705459167
11973,1,4.248495242049359,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11974,2,3.827695322413076,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11975,2,3.9971474932079887,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11976,1,4.04305126783455,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11977,1,6.97914527506881,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11978,2,4.84471380997748,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11979,1,3.970291913552122,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11980,1,3.4339872044851463,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11981,2,3.8044353145956293,"(3.316, 4.145]",,data,0.0001460067163089502,-3.8356271662098975
11982,1,5.075173815233827,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11983,1,2.70805020110221,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11984,1,1.3862943611198906,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11985,1,6.297109319933935,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11986,2,5.755662091801627,"(4.807, 9.624]",,data,0.0001460067163089502,-3.8356271662098975
11987,1,2.9444389791664403,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11988,1,3.58351893845611,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11989,1,5.986452005284438,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
11990,2,4.567323263803491,"(4.145, 4.807]",,data,0.0001460067163089502,-3.8356271662098975
11991,1,4.248495242049359,"(4.145, 4.807]",,data,7.30033581544751e-05,-4.136657161873879
11992,4,4.249900531111112,"(4.145, 4.807]",,data,0.0002920134326179004,-3.5345971705459167
11993,1,3.58351893845611,"(3.316, 4.145]",,data,7.30033581544751e-05,-4.136657161873879
11994,2,3.1639683918645973,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11995,1,1.6094379124341003,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11996,1,1.3862943611198906,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11997,1,3.091042453358316,"(0.692, 3.316]",,data,7.30033581544751e-05,-4.136657161873879
11998,2,1.2424533248940002,"(0.692, 3.316]",,data,0.0001460067163089502,-3.8356271662098975
11999,3,5.23506070736937,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
12000,1,5.176149732573829,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
12001,1,5.351858133476067,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
12002,1,5.017279836814924,"(4.807, 9.624]",,data,7.30033581544751e-05,-4.136657161873879
12003,3,4.868746022287694,"(4.807, 9.624]",,data,0.0002190100744634253,-3.6595359071542166
